54	동래구	21	부산광역시	동래구 일원	21060
55	남구갑	21	부산광역시	대연제1동;대연제3동;대연제4동;대연제5동;대연제6동;문현제1동;문현제2동;문현제3동;문현제4동	2107070;2107053;2107054;2107055;2107056;2107066;2107067;2107068;2107069
56	남구을	21	부산광역시	용호제1동;용호제2동;용호제3동;용호제4동;용당동;감만제1동;감만제2동;우암동	2107057;2107058;2107059;2107060;2107061;2107062;2107063;2107071
57	북구강서구갑	21	부산광역시	북구 구포제1동;구포제2동;구포제3동;덕천제1동;덕천제2동;덕천제3동;만덕제1동;만덕제2동;만덕제3동	2108051;2108052;2108053;2108056;2108057;2108058;2108059;2108060;2108061
58	북구강서구을	21	부산광역시	북구 금곡동;화명제1동;화명제2동;화명제3동;강서구 일원	2108054;2108055;2108062;2108063;21120
59	해운대구갑	21	부산광역시	우제1동;우제2동;우제3동;중제1동;중제2동;좌제1동;좌제2동;좌제3동;좌제4동;송정동	2109051;2109052;2109051;2109053;2109054;2109066;2109067;2109068;2109069;2109056
60	해운대구을	21	부산광역시	반여제1동;반여제2동;반여제3동;반여제4동;반송제1동;반송제2동;재송제1동;재송제2동	2109070;2109058;2109059;2109071;2109061;2109063;2109062;2109064;2109065
61	사하구갑	21	부산광역시	괴정제1동;괴정제2동;괴정제3동;괴정제4동;당리동;하단제1동;하단제2동	2110051;2110052;2110053;2110054;2110055;2110056;2110057
62	사하구을	21	부산광역시	신평제1동;신평제2동;장림제1동;장림제2동;다대제1동;다대제2동;구평동;감천제1동;감천제2동	2110058;2110059;2110060;2110061;2110062;2110063;2110064;2110065;2110066
63	금정구	21	부산광역시	금정구 일원	21110
64	연제구	21	부산광역시	연제구 일원	21130
65	수영구	21	부산광역시	수영구 일원	21140
66	사상구	21	부산광역시	사상구 일원	21150
67	기장군	21	부산광역시	기장군 일원	21310
68	중구남구	22	대구광역시	중구 일원;남구 일원	22010;22040
69	동구갑	22	대구광역시	신암1동;신암2동;신암3동;신암4동;신암5동;신천1·2동;신천3동;신천4동;효목1동;효목2동;지저동;동촌동	2202051;2202052;2202053;2202054;2202055;2202056;2202058;2202059;2202060;2202061;2202065;2202066
70	동구을	22	대구광역시	도평동;불로·봉무동;방촌동;해안동;안심1동;안심2동;안심3·4동;공산동	2202062;2202063;2202068;2202069;2202073;2202074;2202075;2202071
71	서구	22	대구광역시	서구 일원	22030
72	북구갑	22	대구광역시	고성동;칠성동;침산1동;침산2동;침산3동;산격1동;산격2동;산격3동;산격4동;대현동;복현1동;복현2동;검단동;노원동	2205051;2205052;2205055;2205056;2205057;2205061;2205062;2205063;2205064;2205084;2205065;2205066;2205070;2205081
73	북구을	22	대구광역시	무태조야동;관문동;태전1동;태전2동;구암동;관음동;읍내동;동천동;국우동	2205071;2205075;2205078;2205074;2205079;2205077;2205076;2205082;2205083
74	수성구갑	22	대구광역시	범어1동;범어2동;범어3동;범어4동;만촌1동;만촌2동;만촌3동;황금1동;황금2동;고산1동;고산2동;고산3동	2206051;2206052;2206053;2206054;2206055;2206056;2206057;2206061;2206062;2206071;2206072;2206073
75	수성구을	22	대구광역시	수성1가동;수성2·3가동;수성4가동;중동;상동;파동;두산동;지산1동;지산2동;범물1동;범물2동	2206058;2206059;2206060;2206063;2206064;2206065;2206066;2206067;2206068;2206069;2206070
76	달서구갑	22	대구광역시	죽전동;장기동;용산1동;용산2동;이곡1동;이곡2동;신당동	2207058;2207059;2207072;2207073;2207060;2207074;2207061
77	달서구을	22	대구광역시	월성1동;월성2동;진천동;상인1동;상인2동;상인3동;도원동	2207062;2207063;2207064;2207065;2207066;2207067;2207068
78	달서구병	22	대구광역시	성당동;두류1·2동;두류3동;본리동;감삼동;송현1동;송현2동;본동	2207075;2207076;2207055;2207056;2207057;2207069;2207070;2207071
79	달성군	22	대구광역시	달성군 일원	22310
80	중구동구강화군옹진군	23	인천광역시	중구 일원;동구 일원;강화군 일원;옹진군 일원	23010;23020;23310;23320
81	남구갑	23	인천광역시	도화1동;도화2·3동;주안1동;주안2동;주안3동;주안4동;주안5동;주안6동;주안7동;주안8동	2303062;2303077;2303065;2303066;2303067;2303068;2303069;2303070;2303071;2303072
82	남구을	23	인천광역시	숭의1·3동;숭의2동;숭의4동;용현1·4동;용현2동;용현3동;용현5동;학익1동;학익2동;관교동;문학동	2303075;2303052;2303054;2303076;2303056;2303057;2303059;2303060;2303061;2303073;2303074
